Order ID,Order Number,Quantity,Price,Line Number,Sales,Status,Deal Size
1107,10300,49,78.8,8,3861.2,Shipped,Medium
1108,10310,27,80.41,13,2171.07,Shipped,Small
1109,10319,46,73.98,1,3403.08,Shipped,Medium
1110,10329,38,59.1,10,2245.8,Shipped,Small
1111,10342,25,66.74,5,1668.5,Shipped,Small
1112,10363,46,60.3,10,2773.8,Shipped,Small
1113,10378,22,100,4,2464,Shipped,Small
1114,10390,40,100,9,5491.6,Shipped,Medium
1115,10103,46,100,16,4791.82,Shipped,Medium
1116,10111,39,100,4,4178.85,Shipped,Medium
1117,10126,38,82.34,16,3128.92,Shipped,Medium
1118,10139,30,100,5,3095.4,Shipped,Medium
1119,10149,42,94.25,2,3958.5,Shipped,Medium
1120,10163,43,100,6,4991.44,Shipped,Medium
1121,10173,29,95.24,4,2761.96,Shipped,Small
1122,10182,33,86.31,1,2848.23,Shipped,Small
1123,10193,32,79.37,5,2539.84,Shipped,Small
1124,10206,28,87.3,11,2444.4,Shipped,Small
1125,10215,41,100,8,4555.92,Shipped,Medium
1126,10227,33,100,1,3666.96,Shipped,Medium
1127,10244,36,84.33,5,3035.88,Shipped,Medium
1128,10257,26,89.29,5,2321.54,Shipped,Small
1129,10280,34,100,7,3474.46,Shipped,Medium
1130,10290,26,96.23,2,2501.98,Shipped,Small
1131,10304,38,100,11,3958.46,Shipped,Medium
1132,10312,33,100,8,3535.95,Shipped,Medium
1133,10323,33,91.27,2,3011.91,Shipped,Medium
1134,10333,46,100,2,11336.7,Shipped,Large
1135,10347,26,100,12,2656.94,Shipped,Small
1136,10357,25,100,3,2604.25,Shipped,Small
1137,10369,45,73.08,4,3288.6,Shipped,Medium
1138,10382,50,100,7,8935.5,Shipped,Large
1139,10392,36,100,1,4035.96,Shipped,Medium
1140,10423,21,89.29,5,1875.09,In Process,Small
1141,10108,29,100,8,4049.56,Shipped,Medium
1142,10122,21,100,12,2469.39,Shipped,Small
1143,10135,42,100,9,5432.7,Shipped,Medium
1144,10147,37,100,9,4405.22,Shipped,Medium
1145,10159,25,100,4,3638,Shipped,Medium
1146,10169,36,100,4,4444.92,Shipped,Medium
1147,10181,22,100,16,3395.48,Shipped,Medium
1148,10191,23,100,5,3414.58,Shipped,Medium
1149,10203,32,100,10,5127.04,Shipped,Medium
1150,10211,28,100,4,3745.28,Shipped,Medium
1151,10225,27,100,11,4564.08,Shipped,Medium
1152,10238,49,100,5,6554.24,Shipped,Medium
1153,10252,41,100,1,6749.83,Shipped,Medium
1154,10265,49,100,1,8427.02,Shipped,Large
1155,10276,30,100,5,3924.6,Shipped,Medium
1156,10287,40,100,14,6761.6,Shipped,Medium
1157,10300,23,100,7,3786.49,Shipped,Medium
1158,10310,49,100,12,6266.12,Shipped,Medium
1159,10320,25,100,5,3491,Shipped,Medium
1160,10330,37,100,3,4405.22,Shipped,Medium
1161,10342,55,100,7,6548.3,Shipped,Medium
1162,10355,23,100,7,3177.91,Shipped,Medium
1163,10363,24,100,11,4142.64,Shipped,Medium
1164,10378,43,96.49,10,4149.07,Shipped,Medium
1165,10390,50,100,1,7397,Shipped,Large
1166,10109,47,100,2,6241.6,Shipped,Medium
1167,10123,34,100,4,5331.88,Shipped,Medium
1168,10137,31,100,4,5124.3,Shipped,Medium
1169,10148,28,100,11,3639.44,Shipped,Medium
1170,10161,36,100,10,5544,Shipped,Medium
1171,10172,48,100,8,5493.12,Shipped,Medium
1172,10181,39,100,4,5785.26,Shipped,Medium
1173,10192,45,100,9,5340.6,Shipped,Medium
1174,10204,35,100,15,5735.8,Shipped,Medium
1175,10212,45,100,8,6357.6,Shipped,Medium
1176,10226,46,100,6,7343.9,Shipped,Large
1177,10240,37,100,1,5959.22,Shipped,Medium
1178,10253,31,100,3,4029.38,Cancelled,Medium
1179,10266,33,100,4,5035.14,Shipped,Medium
1180,10278,31,100,4,4116.8,Shipped,Medium
1181,10287,27,100,2,4310.55,Shipped,Medium
1182,10301,39,100,6,6446.7,Shipped,Medium
1183,10311,32,100,11,3616.64,Shipped,Medium
1184,10321,28,100,8,4232.76,Shipped,Medium
1185,10331,26,67.91,12,1765.66,Shipped,Small
1186,10343,44,84.88,2,3734.72,Shipped,Medium
1187,10367,46,100,6,4808.38,Resolved,Medium
1188,10379,32,70.83,4,2266.56,Shipped,Small
1189,10406,65,100,1,10468.9,Disputed,Large
1190,10419,43,100,3,5589.14,Shipped,Medium
1191,10108,43,67.77,12,2914.11,Shipped,Small
1192,10122,35,49.74,16,1740.9,Shipped,Small
1193,10135,45,50.36,13,2266.2,Shipped,Small
1194,10146,47,67.14,2,3155.58,Shipped,Medium
1195,10159,21,64.66,8,1357.86,Shipped,Small
1196,10169,38,68.39,8,2598.82,Shipped,Small
1197,10180,21,50.36,3,1057.56,Shipped,Small
1198,10191,43,72.74,9,3127.82,Shipped,Medium
1199,10211,46,54.09,8,2488.14,Shipped,Small
1200,10224,38,58.44,1,2220.72,Shipped,Small
1201,10237,26,52.22,1,1357.72,Shipped,Small
1202,10252,31,52.84,5,1638.04,Shipped,Small
1203,10264,48,54.71,3,2626.08,Shipped,Small
1204,10276,33,50.36,9,1661.88,Shipped,Small
1205,10286,38,57.2,1,2173.6,Shipped,Small
1206,10299,39,55.95,3,2182.05,Shipped,Small
1207,10310,42,67.14,16,2819.88,Shipped,Small
1208,10319,44,59.06,4,2598.64,Shipped,Small
1209,10330,29,69.63,2,2019.27,Shipped,Small
1210,10342,26,55.95,8,1454.7,Shipped,Small
1211,10355,31,53.47,1,1657.57,Shipped,Small
1212,10363,32,89.12,12,2851.84,Shipped,Small
1213,10378,28,100,9,4609.64,Shipped,Medium
1214,10390,36,100,2,5079.96,Shipped,Medium
1215,10403,36,52.22,1,1879.92,Shipped,Small
1216,10106,41,100,17,4774.86,Shipped,Medium
1217,10119,27,99.52,8,2687.04,Shipped,Small
1218,10130,33,100,1,3423.75,Shipped,Medium
1219,10143,34,100,12,3455.76,Shipped,Medium
1220,10155,29,100,10,3622.97,Shipped,Medium
1221,10167,34,100,6,3599.58,Cancelled,Medium
1222,10178,48,100,9,5386.56,Shipped,Medium
1223,10186,46,100,6,4918.78,Shipped,Medium
1224,10197,22,100,3,2538.8,Shipped,Small
1225,10209,20,100,5,2498.6,Shipped,Small
1226,10222,45,85.75,9,3858.75,Shipped,Medium
1227,10249,46,100,5,5600.5,Shipped,Medium
1228,10262,34,100,14,4103.46,Cancelled,Medium
1229,10273,50,85.75,1,4287.5,Shipped,Medium
1230,10283,46,100,3,5795.54,Shipped,Medium
1231,10296,22,84.7,12,1863.4,Shipped,Small
1232,10307,48,86.81,6,4166.88,Shipped,Medium
1233,10316,47,86.81,14,4080.07,Shipped,Medium
1234,10328,34,100,6,3815.48,Shipped,Medium
1235,10338,45,100,2,5526.45,Shipped,Medium
1236,10351,20,100,2,3374.6,Shipped,Medium
1237,10373,50,60.49,6,3024.5,Shipped,Medium
1238,10386,22,57.55,6,1266.1,Resolved,Small
1239,10398,45,100,17,4811.85,Shipped,Medium
1240,10400,58,100,6,7307.42,Shipped,Large
1241,10415,51,100,5,6209.25,Disputed,Medium
1242,10104,38,100,3,5348.5,Shipped,Medium
1243,10117,22,100,12,2780.58,Shipped,Small
1244,10127,25,100,5,3447,Shipped,Medium
1245,10142,24,100,15,3791.52,Shipped,Medium
1246,10152,35,100,1,4524.1,Shipped,Medium
1247,10165,28,100,6,3337.6,Shipped,Medium
1248,10176,36,100,5,5532.12,Shipped,Medium
1249,10185,39,100,16,5096.91,Shipped,Medium
1250,10196,27,100,8,4537.08,Shipped,Medium
1251,10207,40,100,1,6146.8,Shipped,Medium
1252,10220,50,100,5,8258,Shipped,Large
1253,10230,42,100,3,7238.28,Shipped,Large
1254,10247,48,100,5,6756,Shipped,Medium
1255,10272,25,100,5,3734,Shipped,Medium
1256,10282,31,100,8,4674.8,Shipped,Medium
1257,10292,44,100,2,7140.76,Shipped,Large
1258,10306,23,100,16,3600.65,Shipped,Medium
1259,10314,29,100,8,4206.74,Shipped,Medium
1260,10324,49,100,13,5379.71,Shipped,Medium
1261,10337,36,100,3,5679.36,Shipped,Medium
1262,10349,34,100,5,4394.84,Shipped,Medium
1263,10358,25,100,13,2528.25,Shipped,Small
1264,10372,48,100,6,7031.52,Shipped,Large
1265,10383,38,100,1,5340.9,Shipped,Medium
1266,10394,37,100,1,6376.58,Shipped,Medium
1267,10413,49,100,5,6896.75,Shipped,Medium
1268,10100,22,86.51,4,1903.22,Shipped,Small
1269,10110,28,89.27,8,2499.56,Shipped,Small
1270,10124,36,85.59,7,3081.24,Shipped,Medium
1271,10148,34,100,1,3598.22,Shipped,Medium
1272,10162,39,100,10,3912.09,Shipped,Medium
1273,10173,21,75.46,14,1584.66,Shipped,Small
1274,10182,36,100,11,3942.72,Shipped,Medium
1275,10193,24,97.55,15,2341.2,Shipped,Small
1276,10204,29,85.59,5,2482.11,Shipped,Small
1277,10213,38,94.79,1,3602.02,Shipped,Medium
1278,10227,34,100,11,3566.94,Shipped,Medium
1279,10241,42,90.19,3,3787.98,Shipped,Medium
1280,10280,35,100,17,3704.05,Shipped,Medium
1281,10288,35,80.99,6,2834.65,Shipped,Small
1282,10302,38,89.27,2,3392.26,Shipped,Medium
1283,10311,41,81.91,1,3358.31,Shipped,Medium
1284,10332,50,100,2,7310,Shipped,Large
1285,10344,21,100,4,2203.11,Shipped,Small
1286,10367,43,62.72,8,2696.96,Resolved,Small
1287,10380,32,100,1,3376.64,Shipped,Medium
1288,10407,6,90.19,3,541.14,On Hold,Small
1289,10420,66,92.95,6,6134.7,In Process,Medium
1290,10105,41,82.5,10,3382.5,Shipped,Medium
1291,10117,23,97.42,4,2240.66,Shipped,Small
1292,10128,43,92.16,1,3962.88,Shipped,Medium
1293,10142,24,70.22,7,1685.28,Shipped,Small
1294,10153,22,83.38,6,1834.36,Shipped,Small
1295,10166,26,73.73,1,1916.98,Shipped,Small
1296,10177,35,74.6,8,2611,Shipped,Small
1297,10185,47,77.24,8,3630.28,Shipped,Medium
1298,10197,50,100,14,5090.5,Shipped,Medium
1299,10208,45,87.77,8,3949.65,Shipped,Medium
1300,10221,39,89.53,2,3491.67,Shipped,Medium
1301,10232,23,89.53,5,2059.19,Shipped,Small
1302,10248,42,75.48,11,3170.16,Cancelled,Medium
1303,10261,20,89.53,9,1790.6,Shipped,Small
1304,10273,33,71.09,12,2345.97,Shipped,Small
1305,10283,34,100,14,3580.88,Shipped,Medium
1306,10293,49,100,3,4946.06,Shipped,Medium
1307,10306,39,90.4,8,3525.6,Shipped,Medium
1308,10315,36,100,7,3602.16,Shipped,Medium
1309,10326,50,86.01,5,4300.5,Shipped,Medium
1310,10337,29,100,2,4498.19,Shipped,Medium
1311,10350,30,100,3,3023.1,Shipped,Medium
1312,10372,41,86.89,7,3562.49,Shipped,Medium
1313,10383,28,58.58,7,1640.24,Shipped,Small
1314,10396,45,100,5,4739.4,Shipped,Medium
1315,10414,16,75.48,11,1207.68,On Hold,Small
1316,10103,36,100,5,4228.2,Shipped,Medium
1317,10114,41,100,9,4815.45,Shipped,Medium
1318,10126,50,100,5,7083,Shipped,Large
1319,10140,40,100,5,4601.2,Shipped,Medium
1320,10150,49,100,2,6467.02,Shipped,Medium
1321,10164,45,100,3,5012.55,Resolved,Medium
1322,10175,47,100,10,5121.59,Shipped,Medium
1323,10183,21,100,2,2441.04,Shipped,Small
1324,10194,32,100,5,4262.08,Shipped,Medium
1325,10207,47,100,16,6658.02,Shipped,Medium
1326,10217,38,100,5,4509.08,Shipped,Medium
1327,10229,41,100,10,4716.23,Shipped,Medium
1328,10245,21,100,3,2390.22,Shipped,Small
1329,10259,41,100,13,4666.62,Shipped,Medium
1330,10270,38,100,3,5383.08,Shipped,Medium
1331,10281,25,99.29,10,2482.25,Shipped,Small
1332,10291,48,100,5,5288.64,Shipped,Medium
1333,10305,22,99.29,14,2184.38,Shipped,Small
1334,10313,28,100,8,2881.76,Shipped,Small
1335,10323,47,100,1,6203.06,Shipped,Medium
1336,10334,49,100,4,6763.47,On Hold,Medium
1337,10347,45,100,4,5884.65,Shipped,Medium
1338,10357,28,100,2,3559.64,Shipped,Medium
1339,10370,29,57.53,6,1668.37,Shipped,Small
1340,10382,39,100,1,4890.6,Shipped,Medium
1341,10411,46,100,3,5235.72,Shipped,Medium
1342,10425,38,100,13,4325.16,In Process,Medium
1343,10103,41,47.29,9,1938.89,Shipped,Small
1344,10113,50,49.81,3,2490.5,Shipped,Small
1345,10126,43,53.83,9,2314.69,Shipped,Small
1346,10140,29,43.27,9,1254.83,Shipped,Small
1347,10150,30,42.76,6,1282.8,Shipped,Small
1348,10164,25,53.83,7,1345.75,Resolved,Small
1349,10174,49,44.78,2,2194.22,Shipped,Small
1350,10183,40,49.3,6,1972,Shipped,Small
1351,10194,41,44.78,9,1835.98,Shipped,Small
1352,10206,21,53.33,4,1119.93,Shipped,Small
1353,10215,46,45.28,1,2082.88,Shipped,Small
1354,10229,39,40.25,14,1569.75,Shipped,Small
1355,10245,45,59.87,7,2694.15,Shipped,Small
1356,10258,21,59.87,4,1257.27,Shipped,Small
1357,10270,44,58.36,7,2567.84,Shipped,Small
1358,10281,44,59.87,14,2634.28,Shipped,Small
1359,10291,29,51.82,9,1502.78,Shipped,Small
1360,10304,34,49.3,4,1676.2,Shipped,Small
1361,10312,39,56.85,1,2217.15,Shipped,Small
1362,10324,38,100,6,6832.02,Shipped,Medium
1363,10333,24,79.86,8,1916.64,Shipped,Small
1364,10348,29,100,6,7110.8,Shipped,Large
1365,10358,30,100,8,5302.8,Shipped,Medium
1366,10370,20,100,2,2730,Shipped,Small
1367,10382,39,100,2,7827.3,Shipped,Large
1368,10411,35,59.87,7,2095.45,Shipped,Small
1369,10424,26,59.87,4,1556.62,In Process,Small
1370,10108,44,100,11,5565.12,Shipped,Medium
1371,10122,28,100,15,3583.16,Shipped,Medium
1372,10135,31,100,12,4705.18,Shipped,Medium
1373,10146,29,100,1,4444.54,Shipped,Medium
1374,10159,32,100,7,4618.88,Shipped,Medium
1375,10169,33,100,7,4910.4,Shipped,Medium
1376,10180,44,100,2,5565.12,Shipped,Medium
1377,10191,32,100,8,4237.76,Shipped,Medium
1378,10211,41,100,7,5673.58,Shipped,Medium
1379,10225,35,100,14,5260.15,Shipped,Medium
1380,10238,44,100,8,6350.96,Shipped,Medium
1381,10252,26,100,4,3559.4,Shipped,Medium
1382,10264,20,100,2,2410.6,Shipped,Small
1383,10276,48,100,8,5713.92,Shipped,Medium
1384,10287,34,100,17,4300.32,Shipped,Medium
1385,10299,49,100,2,7947.31,Shipped,Large
1386,10310,40,100,15,5356.8,Shipped,Medium
1387,10319,45,100,3,7901.1,Shipped,Large
1388,10330,50,100,4,6101,Shipped,Medium
1389,10342,38,100,11,6276.46,Shipped,Medium
1390,10355,25,100,2,4203.5,Shipped,Medium
1391,10363,28,58.18,13,1629.04,Shipped,Small
1392,10378,49,67.14,8,3289.86,Shipped,Medium
1393,10390,49,100,3,6862.94,Shipped,Medium
1394,10110,42,61.29,9,2574.18,Shipped,Small
1395,10124,23,57.73,8,1327.79,Shipped,Small
1396,10148,29,81.25,2,2356.25,Shipped,Small
1397,10161,25,80.54,1,2013.5,Shipped,Small
1398,10173,39,71.98,15,2807.22,Shipped,Small
1399,10182,44,69.84,12,3072.96,Shipped,Medium
1400,10193,25,76.26,16,1906.5,Shipped,Small
1401,10204,45,76.26,6,3431.7,Shipped,Medium
1402,10213,25,83.39,2,2084.75,Shipped,Small
1403,10227,37,57.73,12,2136.01,Shipped,Small
1404,10241,30,66.99,4,2009.7,Shipped,Small
1405,10267,36,75.55,1,2719.8,Shipped,Small
1406,10279,26,60.58,1,1575.08,Shipped,Small
1407,10288,23,73.41,7,1688.43,Shipped,Small
1408,10302,23,72.7,3,1672.1,Shipped,Small
1409,10311,25,66.99,2,1674.75,Shipped,Small
1410,10332,21,100,3,3472.98,Shipped,Medium
1411,10344,26,63.43,5,1649.18,Shipped,Small
1412,10367,44,85.25,9,3751,Resolved,Medium
1413,10380,24,100,2,4536,Shipped,Medium
1414,10407,66,66.99,4,4421.34,On Hold,Medium
1415,10420,36,57.73,7,2078.28,In Process,Small
1416,10110,36,85.25,13,3069,Shipped,Medium
1417,10124,22,77.9,12,1713.8,Shipped,Small
1418,10148,25,60.26,6,1506.5,Shipped,Small
1419,10161,37,72.76,5,2692.12,Shipped,Small
1420,10172,32,75.69,3,2422.08,Shipped,Small
1421,10182,47,74.22,16,3488.34,Shipped,Medium
1422,10192,37,69.82,4,2583.34,Shipped,Small
1423,10204,20,62.47,10,1249.4,Shipped,Small
1424,10212,41,82.31,3,3374.71,Shipped,Medium
1425,10226,21,60.26,1,1265.46,Shipped,Small
1426,10241,22,76.43,8,1681.46,Shipped,Small
1427,10267,40,80.1,5,3204,Shipped,Medium
1428,10279,32,74.96,5,2398.72,Shipped,Small
1429,10288,36,66.14,11,2381.04,Shipped,Small
1430,10301,27,72.02,1,1944.54,Shipped,Small
1431,10311,26,87.45,6,2273.7,Shipped,Small
1432,10321,30,70.55,3,2116.5,Shipped,Small
1433,10332,23,56.84,4,1307.32,Shipped,Small
1434,10344,29,59.53,7,1726.37,Shipped,Small
1435,10367,21,60.37,10,1267.77,Resolved,Small
1436,10380,34,100,3,3441.82,Shipped,Medium
1437,10407,26,76.43,8,1987.18,On Hold,Small
1438,10420,60,64.67,11,3880.2,In Process,Medium
1439,10104,35,55.49,6,1942.15,Shipped,Small
1440,10115,47,69.36,2,3259.92,Shipped,Medium
1441,10127,20,60.69,8,1213.8,Shipped,Small
1442,10141,20,54.33,2,1086.6,Shipped,Small
1443,10152,25,65.31,4,1632.75,Shipped,Small
1444,10165,25,69.36,9,1734,Shipped,Small
1445,10176,27,68.78,8,1857.06,Shipped,Small
1446,10184,31,60.11,3,1863.41,Shipped,Small
1447,10195,44,66.47,3,2924.68,Shipped,Small
1448,10207,49,46.82,4,2294.18,Shipped,Small
1449,10220,26,56.07,8,1457.82,Shipped,Small
1450,10230,36,54.33,6,1955.88,Shipped,Small
1451,10246,44,52.6,2,2314.4,Shipped,Small
1452,10259,28,46.82,1,1310.96,Shipped,Small
1453,10271,45,64.74,2,2913.3,Shipped,Small
1454,10282,29,46.82,11,1357.78,Shipped,Small
1455,10292,40,53.75,5,2150,Shipped,Small
1456,10305,45,61.85,2,2783.25,Shipped,Small
1457,10314,44,53.18,11,2339.92,Shipped,Small
1458,10324,25,69.16,14,1729,Shipped,Small
1459,10336,45,100,4,5972.4,Shipped,Medium
1460,10349,48,47.4,4,2275.2,Shipped,Small
1461,10358,44,60.76,14,2673.44,Shipped,Small
1462,10371,25,97.27,12,2431.75,Shipped,Small
1463,10383,22,91.76,2,2018.72,Shipped,Small
1464,10394,31,50.29,2,1558.99,Shipped,Small
1465,10412,21,52.6,2,1104.6,Shipped,Small
1466,10425,55,46.82,1,2575.1,In Process,Small
1467,10107,25,100,3,2845.75,Shipped,Small
1468,10120,35,98.05,1,3431.75,Shipped,Medium
1469,10134,35,93.54,3,3273.9,Shipped,Medium
1470,10145,43,95.8,7,4119.4,Shipped,Medium
1471,10159,44,100,15,5355.68,Shipped,Medium
1472,10168,50,100,2,5747.5,Shipped,Medium
1473,10180,48,100,10,5355.36,Shipped,Medium
1474,10188,25,100,2,2535.75,Shipped,Small
1475,10201,39,100,3,4351.23,Shipped,Medium
1476,10211,25,90.16,15,2254,Shipped,Small
1477,10223,32,91.29,2,2921.28,Shipped,Small
1478,10237,20,100,8,2299,Shipped,Small
1479,10251,26,100,3,2637.18,Shipped,Small
1480,10263,42,100,3,4307.52,Shipped,Medium
1481,10275,21,100,2,2153.76,Shipped,Small
1482,10285,34,100,7,3716.88,Shipped,Medium
1483,10299,47,100,10,5455.76,Shipped,Medium
1484,10309,21,100,6,2650.62,Shipped,Small
1485,10318,48,100,2,6437.28,Shipped,Medium
1486,10329,30,87.78,7,2633.4,Shipped,Small
1487,10339,27,84.39,10,2278.53,Shipped,Small
1488,10362,50,96.92,2,4846,Shipped,Medium
1489,10374,38,100,6,4197.1,Shipped,Medium
1490,10389,45,100,1,4597.65,Shipped,Medium
1491,10403,46,100,8,5287.7,Shipped,Medium
1492,10417,35,100,3,3550.05,Disputed,Medium
1493,10110,29,59.37,15,1721.73,Shipped,Small
1494,10123,50,59.87,1,2993.5,Shipped,Small
1495,10137,26,49.81,1,1295.06,Shipped,Small
1496,10148,47,56.85,8,2671.95,Shipped,Small
1497,10161,23,53.33,7,1226.59,Shipped,Small
1498,10172,34,42.76,5,1453.84,Shipped,Small
1499,10181,34,53.83,1,1830.22,Shipped,Small
1500,10192,47,53.83,6,2530.01,Shipped,Small
1501,10204,45,49.81,12,2241.45,Shipped,Small
1502,10212,45,53.33,5,2399.85,Shipped,Small
1503,10226,36,43.27,3,1557.72,Shipped,Small
1504,10241,21,40.25,10,845.25,Shipped,Small
1505,10266,28,48.3,1,1352.4,Shipped,Small
1506,10278,35,45.28,1,1584.8,Shipped,Small
1507,10288,50,52.32,13,2616,Shipped,Small
1508,10301,22,51.32,3,1129.04,Shipped,Small
1509,10311,45,49.3,8,2218.5,Shipped,Small
1510,10321,48,42.26,5,2028.48,Shipped,Small
1511,10332,20,87.96,5,1759.2,Shipped,Small
1512,10343,27,36.21,6,977.67,Shipped,Small
1513,10367,38,38.5,11,1463,Resolved,Small
1514,10379,32,100,3,3970.56,Shipped,Medium
1515,10407,64,40.25,10,2576,On Hold,Small
1516,10420,37,60.37,13,2233.69,In Process,Small
1517,10106,28,88.63,4,2481.64,Shipped,Small
1518,10120,39,100,10,4651.53,Shipped,Medium
1519,10133,41,94.1,5,3858.1,Shipped,Medium
1520,10145,40,87.54,16,3501.6,Shipped,Medium
1521,10168,49,100,11,6433.7,Shipped,Medium
1522,10210,27,98.48,9,2658.96,Shipped,Small
1523,10223,34,100,11,3608.76,Shipped,Medium
1524,10235,23,96.29,5,2214.67,Shipped,Small
1525,10250,31,88.63,6,2747.53,Shipped,Small
1526,10262,34,97.38,1,3310.92,Cancelled,Medium
1527,10275,25,95.2,11,2380,Shipped,Small
1528,10284,22,100,3,2310.88,Shipped,Small
1529,10297,32,100,6,4061.76,Shipped,Medium
1530,10308,31,100,9,3493.7,Shipped,Medium
1531,10316,25,100,1,2872.25,Shipped,Small
1532,10328,47,87.54,14,4114.38,Shipped,Medium
1533,10339,21,50.65,7,1063.65,Shipped,Small
1534,10353,28,71.73,2,2008.44,Shipped,Small
1535,10374,46,94.1,3,4328.6,Shipped,Medium
1536,10386,33,41.71,11,1376.43,Resolved,Small
1537,10398,43,100,16,5552.16,Shipped,Medium
1538,10401,38,96.29,5,3659.02,On Hold,Medium
1539,10416,47,88.63,6,4165.61,Shipped,Medium
1540,10101,45,31.2,3,1404,Shipped,Small
1541,10110,20,35.51,3,710.2,Shipped,Small
1542,10124,45,37.84,2,1702.8,Shipped,Small
1543,10149,36,33.19,7,1194.84,Shipped,Small
1544,10162,37,27.22,5,1007.14,Shipped,Small
1545,10173,31,31.53,9,977.43,Shipped,Small
1546,10182,39,36.84,6,1436.76,Shipped,Small
1547,10193,26,29.21,10,759.46,Shipped,Small
1548,10205,32,37.17,5,1189.44,Shipped,Small
1549,10214,20,34.19,3,683.8,Shipped,Small
1550,10227,42,29.21,6,1226.82,Shipped,Small
1551,10243,33,29.54,1,974.82,Shipped,Small
1552,10280,20,28.88,12,577.6,Shipped,Small
1553,10288,29,38.17,1,1106.93,Shipped,Small
1554,10304,23,30.2,16,694.6,Shipped,Small
1555,10312,39,29.54,13,1152.06,Shipped,Small
1556,10322,20,100,3,2624,Shipped,Small
1557,10332,45,81.91,6,3685.95,Shipped,Medium
1558,10344,20,35.18,6,703.6,Shipped,Small
1559,10356,48,100,5,9720,Shipped,Large
1560,10367,23,36.29,13,834.67,Resolved,Small
1561,10380,32,70.56,4,2257.92,Shipped,Small
1562,10391,33,100,8,8344.71,Shipped,Large
1563,10409,61,29.54,1,1801.94,Shipped,Small
1564,10420,45,26.88,1,1209.6,In Process,Small
1565,10107,38,83.03,7,3155.14,Shipped,Medium
1566,10120,34,83.79,5,2848.86,Shipped,Small
1567,10134,43,83.03,7,3570.29,Shipped,Medium
1568,10145,47,83.03,11,3902.41,Shipped,Medium
1569,10158,22,67.03,1,1474.66,Shipped,Small
1570,10168,29,75.41,6,2186.89,Shipped,Small
1571,10180,28,68.55,14,1919.4,Shipped,Small
1572,10188,40,91.4,6,3656,Shipped,Medium
1573,10201,25,73.88,7,1847,Shipped,Small
1574,10210,30,61.7,4,1851,Shipped,Small
1575,10223,38,69.31,6,2633.78,Shipped,Small
1576,10236,36,87.6,3,3153.6,Shipped,Medium
1577,10250,32,87.6,1,2803.2,Shipped,Small
1578,10263,37,62.46,7,2311.02,Shipped,Small
1579,10275,30,79.98,6,2399.4,Shipped,Small
1580,10285,39,70.08,11,2733.12,Shipped,Small
1581,10297,32,65.51,1,2096.32,Shipped,Small
1582,10308,47,63.22,4,2971.34,Shipped,Small
1583,10318,26,86.83,6,2257.58,Shipped,Small
1584,10329,37,94.43,4,3493.91,Shipped,Medium
1585,10340,55,79.98,8,4398.9,Shipped,Medium
1586,10363,21,100,8,3595.62,Shipped,Medium
1587,10375,23,100,9,2443.29,Shipped,Small
1588,10389,49,81.4,2,3988.6,Shipped,Medium
1589,10402,59,87.6,3,5168.4,Shipped,Medium
1590,10416,32,87.6,1,2803.2,Shipped,Small
1591,10105,43,100,9,6341.21,Shipped,Medium
1592,10117,41,100,3,5189.78,Shipped,Medium
1593,10129,45,100,9,6027.75,Shipped,Medium
1594,10142,33,100,6,3366,Shipped,Medium
1595,10153,40,100,5,5456.4,Shipped,Medium
1596,10167,33,100,16,3812.16,Cancelled,Medium
1597,10177,50,100,7,6083,Shipped,Medium
1598,10185,30,100,7,3170.7,Shipped,Medium
1599,10197,41,100,13,4534.6,Shipped,Medium
1600,10208,35,100,7,4301.15,Shipped,Medium
1601,10221,49,100,1,6804.63,Shipped,Medium
1602,10232,46,100,4,5652.94,Shipped,Medium
1603,10248,48,100,10,6960.48,Cancelled,Medium
1604,10261,36,100,8,4512.6,Shipped,Medium
1605,10273,22,100,11,2784.76,Shipped,Small
1606,10283,42,100,13,5316.36,Shipped,Medium
1607,10293,21,100,2,2941.89,Shipped,Small
1608,10306,29,100,7,3207.4,Shipped,Medium
1609,10315,35,100,6,4215.05,Shipped,Medium
1610,10326,41,100,4,4333.29,Shipped,Medium
1611,10337,29,71.97,4,2087.13,Shipped,Small
1612,10350,34,50.33,7,1711.22,Shipped,Small
1613,10372,37,100,8,3910.53,Shipped,Medium
1614,10384,28,80.54,3,2255.12,Shipped,Small
1615,10396,49,100,6,5720.75,Shipped,Medium
1616,10414,23,100,10,3335.23,On Hold,Medium
1617,10101,46,53.76,2,2472.96,Shipped,Small
1618,10110,39,44.35,2,1729.65,Shipped,Small
1619,10124,22,45.25,1,995.5,Shipped,Small
1620,10149,49,49.28,6,2414.72,Shipped,Small
1621,10162,43,36.29,4,1560.47,Shipped,Small
1622,10173,27,41.22,8,1112.94,Shipped,Small
1623,10182,31,36.74,5,1138.94,Shipped,Small
1624,10193,20,50.62,9,1012.4,Shipped,Small
1625,10205,24,38.08,4,913.92,Shipped,Small
1626,10214,49,47.94,2,2349.06,Shipped,Small
1627,10227,24,48.38,5,1161.12,Shipped,Small
1628,10244,39,45.25,9,1764.75,Shipped,Small
1629,10255,37,45.7,2,1690.9,Shipped,Small
1630,10280,45,47.49,11,2137.05,Shipped,Small
1631,10289,45,48.38,4,2177.1,Shipped,Small
1632,10304,44,39.42,15,1734.48,Shipped,Small
1633,10312,23,37.63,12,865.49,Shipped,Small
1634,10322,30,100,4,3500.1,Shipped,Medium
